action_time,action_type,actor_id,actor_type,address_zipcode,amt,business_desc,call_nbr,card_level,card_type,channel_id,channel_type,currency_code,detail_desc,machine_bank_code,merchant_category_code,object_id,object_type,original_currency_code,partition_time,target_acct_nbr,target_bank_code,theme,trans_type,txn_amt,txn_fee_amt,type_desc,customer_id,birth_time,gender,contact_loc,contact_code,register_loc,register_code,start_time,aum,net_profit,credit_card_flag,loan_flag,deposit_flag,wealth_flag,partition_time
3698666540,inquire,29,customer_id,37057.0,,,,,,WZBCKYFVVSMIMYMJOVXS,ATM,,,Cathay,,ZNPXZKLOFJHBGPYDULVS,saving_acct,,3696969600,UXKBMDKHOJVEFKVXAKSY,Cathay,atm,trans_out,0.0,0.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699191527,transfer,29,customer_id,123553.0,,,,,,LSUAUABHNFGFJQFHZUFE,ATM,,,Cathay,,HUNKDJHNOAIEETCUWRHL,saving_acct,,3696969600,JCGGQFTQBOQRZPESWRSD,Cathay,atm,trans_in,5301.1692501,15.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3698948402,fund,29,customer_id,,1205.86377474,,,,,MyBank,digital,USD,,,,EOTQHFCMWVORZGBZTNQY,fixed_quota_purchase,,3696969600,,,mybank,,,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697560297,cash_advance,29,customer_id,,,,,3,D,MFNAFWVDKMMSOYCNOSTW,credit_card,,,,07297,ZHMYBVPBBTFVBOUEEZFM,merchant_nbr,TWD,3696969600,,,cc_txn,,30.1354642485,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697670183,cash_advance,29,customer_id,,,,,4,E,QWYXNYVWJQMIBCXEPLCE,credit_card,,,,03643,DHCHKSEWRCKIEMGRXIBJ,merchant_nbr,TWD,3696969600,,,cc_txn,,2415.213182,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699138386,purchase_consumption,29,customer_id,,,,,3,C,UNQQQVNBYORPFXZZCTFY,credit_card,,,,03537,IPDKWUWCYOZTZBLJMVVC,merchant_nbr,TWD,3696969600,,,cc_txn,,3993.28453432,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697082948,inquire,29,customer_id,19461.0,,,,,,WSSZZDODDNPSLJWPVBDO,ATM,,,Cathay,,TUTAHZPCMLHCIPIMJRBQ,saving_acct,,3696969600,AWXBPNBYZTLJUNBEGQPV,Cathay,atm,trans_out,0.0,0.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697497589,inquire,29,customer_id,510511.0,,,,,,VKHVRUNTFKDILPDUXGOG,ATM,,,Cathay,,LFEZLILWKQAJRNAJHIEC,saving_acct,,3696969600,UDPAGCBKIFVGBQKJZNXJ,C_bank,atm,trans_out,0.0,0.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3698247492,transfer,29,customer_id,465807.0,,,,,,FAAYHHXRHZDNGLKCCXBP,ATM,,,Cathay,,LOQUBZPVBZSHMSSGWIAW,saving_acct,,3696969600,GWIBASCOVNGYEOGZKCPQ,Cathay,atm,trans_in,145.376679499,15.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699405519,TWD_demand_deposit,29,customer_id,,31.8901799366,,,,,MyBank,digital,USD,,,,UXKYGEETHKHRDUHQAJGR,transfer,,3696969600,,,mybank,,,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697914270,purchase_consumption,29,customer_id,,,,,1,B,LZLJPPRGCGCETOVMPQHR,credit_card,,,,05999,SSDFYHNBKCCABTEVYJJY,merchant_nbr,TWD,3696969600,,,cc_txn,,354.291028099,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699063957,cash_advance,29,customer_id,,,,,4,A,YSHRYLVCQKORTDZCEDRD,credit_card,,,,03017,ZMRQTREXXMVJPBPYILKJ,merchant_nbr,TWD,3696969600,,,cc_txn,,401.35954044,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697699861,inquire,29,customer_id,11773.0,,,,,,CARJRZDFZACECBXTXXWP,ATM,,,Cathay,,LRMDWQHAYUFUCTLHLVIQ,saving_acct,,3696969600,XPFQBOKPUVGAIACXFDNV,Cathay,atm,trans_out,0.0,0.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699094250,TWD_demand_deposit,29,customer_id,,385.302540179,,,,,MyBank,digital,TWD,,,,MXYVFKZFLTMEUDVHUMPL,credit_card_payment,,3696969600,,,mybank,,,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697155893,cash_advance,29,customer_id,,,,,3,C,XYPIHRZUHAYWMBVHOZRH,credit_card,,,,03390,ZHONKQEENXDEXNSMXOLZ,merchant_nbr,TWD,3696969600,,,cc_txn,,411.330127024,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699100006,purchase_consumption,29,customer_id,,,,,2,E,PWOGAMZTRBCBMDOBHXBP,credit_card,,,,05960,JHLJMXTTWAAEVUVDCCXK,merchant_nbr,TWD,3696969600,,,cc_txn,,902.089348404,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699105821,cash_advance,29,customer_id,,,,,2,A,RIVJBISGSSVGOOTOLLGL,credit_card,,,,08931,CWQHTPYCSZIBZWOTIHZQ,merchant_nbr,TWD,3696969600,,,cc_txn,,1761.79664271,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3698382111,inquire,29,customer_id,365421.0,,,,,,FIZYSCHULJBZFUFQZHAV,ATM,,,Cathay,,YMTUATUQKZNIOWGFMGLK,saving_acct,,3696969600,WBHEQXMEYTOUQDLLEGUO,B_bank,atm,trans_out,0.0,0.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699511032,inquire,29,customer_id,733593.0,,,,,,BEJOBNWKMMWVMSZGRPWY,ATM,,,Cathay,,KCCHXGWNRAHCTKPPDODE,saving_acct,,3696969600,LYIXGSUYWSAHZSNTQWUY,Cathay,atm,trans_out,0.0,0.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697968408,cash_advance,29,customer_id,,,,,2,B,ZJPQNNMOQOZTVFPGWOWV,credit_card,,,,05533,OOJVWATASZRNNAHVNLMV,merchant_nbr,TWD,3696969600,,,cc_txn,,668.949437729,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3698588688,purchase_consumption,29,customer_id,,,,,2,A,AFOCAAQIRKLTMJVJENFZ,credit_card,,,,05271,GLDZOSSABCDNPPEXXMDT,merchant_nbr,TWD,3696969600,,,cc_txn,,2638.36499818,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3698599262,purchase_consumption,29,customer_id,,,,,2,B,KBDYQPMWUPPTJNSBJOZP,credit_card,,,,0TTT1,YGETKABBXGUOOVACHKBH,merchant_nbr,TWD,3696969600,,,cc_txn,,898.921524347,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699355678,purchase_consumption,29,customer_id,,,,,4,A,UEWYZIVRYDQIFSCKRPBG,credit_card,,,,05198,XNFFFHVUYQXELVNQXVOL,merchant_nbr,TWD,3696969600,,,cc_txn,,1847.50346663,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3698944669,fund,29,customer_id,,194.9756942,,,,,MyBank,digital,USD,,,,VKTMUYLQMMONGHMGDHNV,fixed_quota_purchase,,3696969600,,,mybank,,,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699241093,inquire,29,customer_id,56407.0,,,,,,QEGHZJMEICCWRJDWKIUZ,ATM,,,Cathay,,PZWUEUCYAFAVBWDXALVN,saving_acct,,3696969600,EFYFZLEWJFCYQPVUABEK,C_bank,atm,trans_out,0.0,0.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699497268,transfer,29,customer_id,612307.0,,,,,,PYEORHNUYECXQAJBCHFV,ATM,,,Cathay,,QRPXNPYCQMETWIBKIMJQ,saving_acct,,3696969600,NWTCPBTLELSYTHKQBYTJ,Cathay,atm,trans_in,4595.16294094,15.0,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697085777,inbound,29,customer_id,,,2,REUBEXPIBHWXJZZTXYCM,,,personal_phone_service,customer_service,,279,,,2_9_279,call_purpose,,3696969600,,,cti,,,,9,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697305299,inbound,29,customer_id,,,2,SELCBCDXFQWBNYHXQTWR,,,personal_phone_service,customer_service,,222,,,2_9_222,call_purpose,,3696969600,,,cti,,,,9,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697463267,inbound,29,customer_id,,,1,YBEZXPQYYTMNBEQMAXCV,,,personal_phone_service,customer_service,,152,,,1_26_152,call_purpose,,3696969600,,,cti,,,,26,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697677043,inbound,29,customer_id,,,1,MALCZJBFQVGJNJHFVILI,,,personal_phone_service,customer_service,,251,,,1_8_251,call_purpose,,3696969600,,,cti,,,,8,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697948844,inbound,29,customer_id,,,0,SEMOZOYZJHXAANRDYULP,,,personal_phone_service,customer_service,,236,,,0_13_236,call_purpose,,3696969600,,,cti,,,,13,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699174684,inbound,29,customer_id,,,0,XMBCBBOCGLNJSWOWDLNV,,,personal_phone_service,customer_service,,36,,,0_24_36,call_purpose,,3696969600,,,cti,,,,24,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697642898,fund,29,customer_id,,640.005550759,,,,,MMB,digital,TWD,,,,NEPMVZHCITDOZZVVSCLV,general_purchase,,3696969600,,,mybank,,,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697842567,TWD_demand_deposit,29,customer_id,,311.606564292,,,,,MMB,digital,TWD,,,,XSKXMWTOMLCPPRJOCDCV,transfer,,3696969600,,,mybank,,,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3699407522,fund,29,customer_id,,234.84750696,,,,,MMB,digital,TWD,,,,EOFXBAMPWPSGXWMVDVXA,fixed_quota_purchase,,3696969600,,,mybank,,,,,29,1650708338,M,D,39007,H,87913,3402950400,415.735619355,183.664201648,Y,Y,N,Y,3696969600
3697191449,purchase_consumption,8,customer_id,,,,,5,D,TSMCGYNYBOVXKXWRLMLW,credit_card,,,,05094,CMHOQJQDBXYPXDEITDZX,merchant_nbr,TWD,3696969600,,,cc_txn,,958.435357495,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697345051,cash_advance,8,customer_id,,,,,4,B,PFXAWCNUCFIDBWSLRNZQ,credit_card,,,,07251,JIRQUWSKNYSDRCUXQSVV,merchant_nbr,TWD,3696969600,,,cc_txn,,145.098662878,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697467948,purchase_consumption,8,customer_id,,,,,2,E,OEZDDKNHWBTQZLDNQXMO,credit_card,,,,06211,AHNLWJZYRDNASUEQBWFQ,merchant_nbr,TWD,3696969600,,,cc_txn,,207.813416641,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697644634,purchase_consumption,8,customer_id,,,,,4,A,AYJNXKVWZIXTBUAHNDJD,credit_card,,,,03716,WIVJLDXRQSTIFLNHZNJG,merchant_nbr,TWD,3696969600,,,cc_txn,,9.9991977193,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697695612,cash_advance,8,customer_id,,,,,3,E,MHIRVXMUDSTURKSGXFWQ,credit_card,,,,05973,FKCYWGGAEDSTFXKXFRDI,merchant_nbr,TWD,3696969600,,,cc_txn,,310.284222946,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697711481,purchase_consumption,8,customer_id,,,,,5,E,TXVCVFXWUVZPBPHVDEIV,credit_card,,,,03079,TQCGBXFUGXFNOKCXNXVF,merchant_nbr,TWD,3696969600,,,cc_txn,,897.299347403,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697959734,purchase_consumption,8,customer_id,,,,,5,A,ZPEZRTKGDMIXIZOQOTGU,credit_card,,,,05074,PEQLJJANKEVMIYTGUZHF,merchant_nbr,TWD,3696969600,,,cc_txn,,692.381956244,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698219910,purchase_consumption,8,customer_id,,,,,3,C,YGUXLGTNLEIQYGIYGXUP,credit_card,,,,07841,EHOGBMZKSGJYEKFWUOHO,merchant_nbr,TWD,3696969600,,,cc_txn,,82.3909888889,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698244953,purchase_consumption,8,customer_id,,,,,4,C,DRNHTQIURWEPXLHLQDPA,credit_card,,,,05998,MVAMJZKWDYQXBMFQOMVS,merchant_nbr,TWD,3696969600,,,cc_txn,,1739.70232097,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698273931,purchase_consumption,8,customer_id,,,,,2,A,LUWEPOFZWMMKZODUZUNF,credit_card,,,,05921,FEKILZCFNQGCBFWTRHPS,merchant_nbr,TWD,3696969600,,,cc_txn,,85.3733042586,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698274385,cash_advance,8,customer_id,,,,,4,D,TIAPAJXIRMOXSRIUPQWD,credit_card,,,,08071,TVKEJRFYRLYVJDDLBANO,merchant_nbr,TWD,3696969600,,,cc_txn,,487.242006858,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698444928,cash_advance,8,customer_id,,,,,5,E,SRUISEVZTJTSFBVPEANO,credit_card,,,,05541,MBTCXJRGELLPVZZMZREC,merchant_nbr,TWD,3696969600,,,cc_txn,,2496.81234214,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698697283,purchase_consumption,8,customer_id,,,,,2,B,MGJGGNCFTJOLMNRPCODZ,credit_card,,,,05541,PPPQKFASOYIECZIAQZCY,merchant_nbr,TWD,3696969600,,,cc_txn,,6.46794218088,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698710294,purchase_consumption,8,customer_id,,,,,6,D,QLSRTIRZWJVVDKXEATHD,credit_card,,,,07995,ZTIMNPVIHLJMLMCBVEIO,merchant_nbr,TWD,3696969600,,,cc_txn,,2622.5797906,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698750174,cash_advance,8,customer_id,,,,,3,C,QEUJYRDNKKZWXVDCHHYK,credit_card,,,,03641,DEIJDSQRSKABPQLNEOCA,merchant_nbr,TWD,3696969600,,,cc_txn,,459.29110296,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698810709,purchase_consumption,8,customer_id,,,,,4,C,UXOLDFQATZJRVXZWMFPF,credit_card,,,,07523,KTUULSLPZXYRNLBEWWTX,merchant_nbr,TWD,3696969600,,,cc_txn,,999.22291568,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698866082,purchase_consumption,8,customer_id,,,,,4,C,URCSUMQYIXZDECYANLTE,credit_card,,,,03357,OXCHQJMTELDQIHUFSLUC,merchant_nbr,TWD,3696969600,,,cc_txn,,326.920137179,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699170697,purchase_consumption,8,customer_id,,,,,4,C,WPEYANVVFRUGGAOHGOKS,credit_card,,,,05714,HURIFGCWFTYGAJLQSUBX,merchant_nbr,TWD,3696969600,,,cc_txn,,2859.16912149,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699220864,purchase_consumption,8,customer_id,,,,,4,E,CDXOZSBIIRIIPNCJVRHA,credit_card,,,,04112,KLNRSMTSSRBHISCTYMIC,merchant_nbr,TWD,3696969600,,,cc_txn,,387.707052397,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699239028,cash_advance,8,customer_id,,,,,3,E,BORTWBLNFLERZEIIIHDE,credit_card,,,,07311,NRGKRULBZDJEACRJTAHX,merchant_nbr,TWD,3696969600,,,cc_txn,,150.767981932,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699275591,purchase_consumption,8,customer_id,,,,,4,D,VLCIXQJRFTTEMWLFOJMM,credit_card,,,,0RRE4,EBBBMTWWSHSQDBGGREKB,merchant_nbr,TWD,3696969600,,,cc_txn,,658.946140109,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699291924,cash_advance,8,customer_id,,,,,3,D,LCQJZJGITJUURVIKYCKU,credit_card,,,,0MMC3,VQAJUZXHUCNUBMKDLIUM,merchant_nbr,TWD,3696969600,,,cc_txn,,313.846391153,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699301822,purchase_consumption,8,customer_id,,,,,3,E,FYWMVSYSWXQOLGDQUGML,credit_card,,,,03812,WLRPGRNTLRJXYRXOLGSE,merchant_nbr,TWD,3696969600,,,cc_txn,,842.842715398,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699327044,cash_advance,8,customer_id,,,,,4,D,XBQOFFCYTQBJWZNIKLCO,credit_card,,,,0MMB1,PCHYCMHVBRHGLNSAGHQL,merchant_nbr,TWD,3696969600,,,cc_txn,,188.807638597,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699409640,cash_advance,8,customer_id,,,,,3,C,UGVYSIOSTGSNIANBCDWN,credit_card,,,,07513,PJWVCOSOZPTMCFBWMRIK,merchant_nbr,TWD,3696969600,,,cc_txn,,1231.57732088,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697125088,withdraw,8,customer_id,212983.0,,,,,,FHFZFPEPNOJNYWLIMXQL,ATM,,,A_bank,,JREYCRXLODSBVVEFVSKG,saving_acct,,3696969600,ROUHPGSUALBVHPVPHZCO,Cathay,atm,trans_out,129.525574561,15.0,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697220422,withdraw,8,customer_id,928333.0,,,,,,MMBIWCUQHKTWXBTVSJPU,ATM,,,Cathay,,PBPBLBBQRSJFZWFELCEL,saving_acct,,3696969600,KLECJBIIREFPTQMCZKUS,Cathay,atm,trans_out,217.777829464,15.0,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697315456,withdraw,8,customer_id,728463.0,,,,,,DIATOOBBXZHPCKWQHSMH,ATM,,,Cathay,,ASMGMCJPNSCXNHYNJTCL,saving_acct,,3696969600,DWZPLVAKICRNXQXEQNCT,Cathay,atm,trans_out,850.129025715,15.0,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698860539,transfer,8,customer_id,66823.0,,,,,,HWEQNZPNJEKLEIGYENRS,ATM,,,B_bank,,TLUFXOMYJXIUCECGFIIS,saving_acct,,3696969600,PDRAXIBDZRZNBJAPKEAB,Cathay,atm,trans_in,301.104437516,15.0,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698929689,inquire,8,customer_id,71557.0,,,,,,GPQCTAHQURBZETLHZAGE,ATM,,,Cathay,,CAXMKITFVVXJCHUXSOUR,saving_acct,,3696969600,QXMJLYNMNROKDWUHUEPG,Cathay,atm,trans_out,0.0,0.0,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699416433,withdraw,8,customer_id,494913.0,,,,,,FVDSIFAZQPDXFXSFCPCD,ATM,,,Cathay,,HXDYEVZKIONOEEIRKPYY,saving_acct,,3696969600,SXDPJUTECJHEGNCCXIHP,Cathay,atm,trans_out,786.726940296,15.0,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699426408,transfer,8,customer_id,148611.0,,,,,,PNQJLJFUXTCXBMADHBDI,ATM,,,Cathay,,KHQZKUUIVWJTJMCQLKCR,saving_acct,,3696969600,ZSFOSTENXJFKVVVSTJBO,C_bank,atm,trans_in,1155.75237045,15.0,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697494384,inbound,8,customer_id,,,2,SEEWXPNYWXWDDOPTNLRC,,,personal_phone_service,customer_service,,56,,,2_25_56,call_purpose,,3696969600,,,cti,,,,25,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699104303,inbound,8,customer_id,,,2,AKEOQJXYNQCIJAJESINF,,,personal_phone_service,customer_service,,289,,,2_20_289,call_purpose,,3696969600,,,cti,,,,20,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697358507,TWD_demand_deposit,8,customer_id,,547.880740457,,,,,MMB,digital,USD,,,,HSAJRGXBLYHDHEZHNDDM,transfer,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698062659,TWD_demand_deposit,8,customer_id,,235.239762204,,,,,MyBank,digital,TWD,,,,FUREYFLUQETURPFUUNFX,other_payment,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698147103,fund,8,customer_id,,1063.12254028,,,,,MMB,digital,TWD,,,,KIRDZQOKNFSWRNRFCYRK,fixed_quota_purchase,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697944529,purchase_consumption,8,customer_id,,,,,3,D,LIAMCODTSYWDEIWIVTXC,credit_card,,,,05331,WQMVTSDJZQCWEZGGNSQD,merchant_nbr,TWD,3696969600,,,cc_txn,,675.44475503,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698761368,purchase_consumption,8,customer_id,,,,,5,A,SVBVVRRQHFSGJILTTQHY,credit_card,,,,03079,WFEGZGCWAJDICDVTFIHY,merchant_nbr,TWD,3696969600,,,cc_txn,,96.3449580223,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698523853,fund,8,customer_id,,109.126029685,,,,,MyBank,digital,USD,,,,JEAWOTTLSOZFQCCENYDC,general_purchase,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699480782,purchase_consumption,8,customer_id,,,,,3,C,GTZRYMOFPYYYXTHSJSDR,credit_card,,,,07392,VJXICLPVWIVKJLMEKIPN,merchant_nbr,TWD,3696969600,,,cc_txn,,325.801641395,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698672341,TWD_demand_deposit,8,customer_id,,292.456997022,,,,,MMB,digital,USD,,,,EJCXKVYBJWKPGVJDCPFB,transfer,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698301814,transfer,8,customer_id,174307.0,,,,,,TSYMEHYYMEQZLRLBMKKM,ATM,,,Cathay,,CFSMDPMFKPLEYWVTIUJV,saving_acct,,3696969600,FRTBKAYFUYOWJZYRTBLH,Cathay,atm,trans_in,597.458349318,15.0,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699103718,fund,8,customer_id,,2013.59404815,,,,,MyBank,digital,TWD,,,,TWDYOGTHGCWZDDVMYJJU,fixed_quota_purchase,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3699280377,fund,8,customer_id,,1888.66556387,,,,,MyBank,digital,TWD,,,,ENZMAQCEUQPXXNZKNFWV,general_purchase,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698404895,fund,8,customer_id,,752.221344208,,,,,MMB,digital,USD,,,,VRWRJMCRPEAENCVCSHUZ,fixed_quota_purchase,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3698958881,fund,8,customer_id,,2456.94885382,,,,,MyBank,digital,USD,,,,TSYBJGVXBYGFIQZEKVRN,general_purchase,,3696969600,,,mybank,,,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
3697469600,purchase_consumption,8,customer_id,,,,,3,B,MFJIRYMXXRGRFFZMQWSW,credit_card,,,,08244,CRUNWXQGEFRTQASSSYSK,merchant_nbr,TWD,3696969600,,,cc_txn,,489.693589252,,,8,1461492338,M,D,624891,G,829011,3624825600,962.432045135,1552.10614996,Y,Y,Y,Y,3696969600
